Age,Farmsize,TechEngagement,RiskPref,DSTExperience,AdvisorExperience,True_DeltaPerformance_Q0,True_DeltaPerformance_Q1,True_DeltaPerformance_Q2,AIA_1,AIA_10,AIA_11,AIA_12,AIA_13,AIA_14,AIA_15,AIA_16,AIA_2,AIA_3,AIA_4,AIA_5,AIA_6,AIA_7,AIA_8,AIA_9,BI_1,BI_2,BI_3,Delta_WTP_Q0_relTo90,Delta_WTP_Q1_relTo90,Delta_WTP_Q2_relTo90,EE_1,EE_2,EE_3,PE_1,PE_2,PE_3,PE_4,SI_1,SI_2
0.09143029745501782,1.156846702575019,1.1001501653075145,1.1859470219738446,-0.27527144916696766,-0.6996771866284909,0.0,0.0,-0.1,4,3,4,4,2,2,2,1,0,2,2,1,2,4,4,3,4,2,4,-0.045714047,0.051988978,0.05423113,3,5,2,4,0,1,3,1,2
-1.7215452825219588,-1.6750913698240488,-1.5962963182893348,-0.08109039466487834,0.16586869372881374,1.015217878637418,0.1,-0.1,-0.1,3,1,4,3,3,3,1,2,4,4,4,3,4,3,6,3,3,6,4,0.26840872,0.010064922,0.0017578825,6,2,4,3,3,2,6,0,1
1.0590388829826718,0.0948699254253687,0.5608608685881447,-1.664887165463282,0.6070088366245951,1.4439416449538953,0.05,0.0,-0.1,1,3,2,1,0,0,0,0,2,2,0,1,2,2,0,0,4,6,6,0.11822975,-0.017558016,-0.004860893,1,4,0,5,6,3,6,3,3
0.3226005944035341,0.8028544435251357,0.021571571868774814,1.5027063761335253,1.489289122416158,0.5864941123209408,-0.1,0.05,-0.1,3,0,2,4,1,3,6,0,1,0,5,2,2,3,6,4,4,4,6,-0.35920903,0.06616505,-0.20586973,3,0,4,0,2,0,2,2,1
1.5182560344435814,-1.6750913698240488,-1.5962963182893348,1.5027063761335253,-0.27527144916696766,1.015217878637418,0.1,0.0,0.05,3,2,2,3,0,2,3,2,0,0,3,2,0,3,4,4,3,3,1,-0.10144689,0.13738629,-0.092371434,5,6,3,2,2,4,3,0,2
0.6005180112285881,1.5108389616249027,1.1001501653075145,-0.3978497488245591,0.16586869372881374,-1.1284009529449681,0.0,0.05,0.1,3,0,3,1,0,2,2,0,1,0,0,5,0,2,0,2,4,2,6,0.36230853,-0.24952136,0.07475121,1,0,1,4,5,2,4,0,2
0.9073208074027637,0.8028544435251357,1.1001501653075145,-0.3978497488245591,-0.7164115920627491,-1.5571247192614455,0.0,0.1,0.0,3,2,2,6,3,5,0,4,3,0,3,3,5,3,0,4,4,6,6,0.1262501,0.45653197,0.26546374,6,0,2,3,1,3,4,0,2
0.16445377844182574,1.5108389616249027,-0.5177177248505951,0.8691876678141639,-0.27527144916696766,1.015217878637418,0.0,0.0,0.05,4,2,1,2,4,0,3,4,6,4,6,3,4,4,5,2,1,0,3,0.12401457,0.04598146,0.016769163,3,0,2,1,1,1,1,4,2
1.6795698809112547,-0.9671068517242818,-1.5962963182893348,0.8691876678141639,1.0481489795203764,-1.1284009529449681,-0.05,0.05,0.05,4,1,1,4,0,0,0,0,1,0,2,2,0,0,0,1,4,6,6,-0.15667169,-0.17817886,0.13708803,4,2,1,6,6,2,6,0,1
-1.1701065563368285,0.4488621844752522,1.6394394620268844,1.1859470219738446,1.0481489795203764,1.4439416449538953,-0.1,-0.1,-0.05,4,3,2,6,5,2,4,2,6,0,3,4,0,4,3,4,3,4,0,-0.3719805,0.25808406,-0.08636887,4,4,2,0,1,0,2,3,4
-0.298400625992612,-0.2591223336245148,0.5608608685881447,-1.0313684571439206,-1.5986918778543118,-0.27095342031201364,-0.1,0.0,0.1,3,0,2,3,4,0,2,2,1,0,2,2,2,3,2,4,5,5,6,-0.4160524,-0.47486,-0.099031635,5,3,2,4,2,0,3,2,1
0.30762685138358686,-1.3210991107741652,-1.057007021569965,0.8691876678141639,-0.27527144916696766,1.4439416449538953,0.1,0.05,0.0,5,3,0,2,2,3,6,2,0,1,3,0,0,4,6,2,4,5,2,0.011537343,0.047562774,-0.029826447,4,6,3,3,2,0,5,3,2
1.7958851580578075,0.8028544435251357,1.1001501653075145,-0.7146091029842399,-1.1575517349585305,0.15777034600446357,-0.1,0.1,0.0,0,1,2,3,0,1,1,2,2,3,1,0,2,2,2,2,6,0,6,-0.24439627,0.37338966,-0.16148455,4,0,3,4,2,2,6,2,3
-1.0148234581571736,-1.6750913698240488,0.5608608685881447,1.1859470219738446,-0.27527144916696766,0.15777034600446357,0.1,0.05,-0.1,2,2,6,0,0,3,4,1,3,0,6,0,4,4,6,5,4,3,4,-0.11367882,0.4252458,-0.05788392,6,4,4,2,2,2,4,0,2
-1.6907047021315378,0.4488621844752522,0.5608608685881447,0.5524283136544832,-1.1575517349585305,1.015217878637418,-0.1,-0.1,0.0,4,1,0,4,4,6,4,2,6,5,6,4,5,6,3,3,1,2,1,0.0894287,-0.1922054,0.13289163,6,5,3,1,1,2,0,2,4
-0.04097932674785257,1.156846702575019,-0.5177177248505951,-0.08109039466487834,-0.27527144916696766,-1.5571247192614455,-0.05,-0.1,-0.05,1,2,0,4,1,4,1,3,1,2,5,2,2,0,4,3,3,6,6,-0.09378656,-0.07433667,-0.08228485,4,3,3,3,4,2,2,3,2
-0.19711856268178912,0.4488621844752522,0.021571571868774814,-1.3481278113036013,-1.1575517349585305,0.15777034600446357,-0.05,-0.1,-0.1,1,1,4,4,5,2,1,3,2,0,3,4,3,2,4,4,3,5,6,-0.2848988,-0.025895625,-0.22837505,4,0,0,0,5,2,2,4,2
-0.1562388222100193,0.8028544435251357,-0.5177177248505951,1.1859470219738446,0.16586869372881374,0.5864941123209408,-0.1,-0.05,-0.1,4,3,4,3,2,0,2,2,3,2,2,2,5,4,2,1,1,0,3,-0.20876028,0.008600134,-0.35254833,3,5,2,2,2,2,4,0,2
-1.602811459290649,-1.6750913698240488,1.1001501653075145,-1.3481278113036013,-1.5986918778543118,1.4439416449538953,-0.1,0.05,0.1,3,5,2,1,5,1,3,0,3,3,3,1,3,0,4,3,4,4,6,-0.11091466,-0.3112054,0.046757575,1,4,6,3,2,2,5,2,2
-1.4741044167711546,0.8028544435251357,-0.5177177248505951,-0.08109039466487834,0.16586869372881374,-1.1284009529449681,0.05,-0.05,-0.1,1,1,3,3,4,1,3,1,2,4,5,3,5,3,3,5,6,3,4,0.09150647,-0.18471943,-0.27349478,3,0,2,2,3,1,4,2,2
-0.037881053436578084,1.5108389616249027,-0.5177177248505951,1.1859470219738446,0.6070088366245951,-0.6996771866284909,-0.05,0.1,0.05,1,1,0,4,2,1,3,4,4,0,6,0,1,4,3,3,2,6,1,-0.04234503,0.039303917,-0.13846481,0,4,3,0,2,1,1,4,3
-0.4373355471042865,-1.6750913698240488,-0.5177177248505951,1.5027063761335253,0.16586869372881374,-0.6996771866284909,0.0,0.0,0.05,0,3,2,2,1,4,0,0,2,0,5,0,6,3,1,0,4,2,3,0.21873789,0.23098417,0.23369233,5,5,3,3,4,2,6,0,2
-1.8031942433256365,0.0948699254253687,1.1001501653075145,-1.3481278113036013,-0.7164115920627491,-1.5571247192614455,0.1,0.05,0.05,4,3,2,4,2,1,0,3,5,2,0,3,1,1,5,2,4,5,5,-0.16347462,0.16815315,0.19402397,3,6,6,4,4,3,6,2,2
-0.5976314934397535,0.0948699254253687,0.021571571868774814,-1.0313684571439206,1.489289122416158,0.5864941123209408,0.1,-0.05,-0.05,1,2,3,5,5,1,4,0,3,1,0,3,2,0,1,2,6,4,6,0.20972013,-0.025894806,-0.19301693,3,0,0,6,3,4,6,3,2
0.24052934293661965,-1.6750913698240488,-1.5962963182893348,-0.3978497488245591,-0.27527144916696766,-1.5571247192614455,0.1,0.1,0.0,0,1,2,1,0,0,1,0,0,0,1,0,0,4,0,1,4,6,6,0.06994215,0.044405527,-0.3466462,4,4,0,4,2,4,6,0,0
-1.3366162637500325,0.8028544435251357,1.1001501653075145,0.8691876678141639,-1.1575517349585305,0.15777034600446357,-0.1,0.0,-0.1,4,5,3,4,6,3,1,2,3,3,6,2,6,5,0,5,2,0,0,0.03046558,-0.2729543,-0.029067166,3,6,3,0,0,2,1,2,2
-1.192966130743095,0.4488621844752522,-1.057007021569965,0.8691876678141639,-0.27527144916696766,1.015217878637418,-0.05,-0.1,-0.1,5,3,3,5,6,4,5,3,4,0,6,5,4,2,3,5,1,0,2,0.10482463,-0.20763505,-0.323505,3,3,3,2,1,1,6,0,4
0.05106730580751385,1.5108389616249027,0.5608608685881447,-0.3978497488245591,0.6070088366245951,-1.1284009529449681,-0.1,0.1,-0.1,0,0,3,3,0,0,0,2,2,3,4,0,1,2,2,2,4,6,6,0.006807603,0.10403547,-0.15508424,3,5,3,2,3,2,6,1,2
-3.036457540554644,-0.6131145926743983,1.6394394620268844,-0.08109039466487834,0.6070088366245951,-1.1284009529449681,-0.1,0.1,0.0,5,0,2,1,1,0,3,2,2,1,3,4,3,2,5,3,4,4,6,0.046878807,0.18640292,0.3667625,3,5,3,4,4,1,5,0,1
-0.07344993753640311,-0.2591223336245148,0.5608608685881447,-0.7146091029842399,1.489289122416158,1.4439416449538953,-0.1,-0.05,-0.1,1,0,0,3,0,1,1,0,4,0,1,0,2,1,2,2,5,6,5,-0.17197388,0.12067293,-0.17535628,2,0,1,4,2,1,6,5,5
-1.178291234289999,1.5108389616249027,0.5608608685881447,0.2356689594948024,1.0481489795203764,-1.1284009529449681,-0.05,-0.05,-0.1,3,2,5,3,0,2,4,1,4,1,1,3,2,4,6,2,4,3,4,0.27791527,-0.2307124,0.045923032,3,2,3,2,1,1,1,0,4
-0.08977708868036313,0.4488621844752522,-1.057007021569965,-1.0313684571439206,-1.5986918778543118,1.015217878637418,0.1,0.0,0.1,5,3,3,4,4,2,1,2,3,2,0,5,2,5,4,5,4,5,4,0.17309186,0.016739821,0.2237577,3,2,2,3,0,4,4,3,2
-0.2605803468738168,0.4488621844752522,-1.057007021569965,0.5524283136544832,1.0481489795203764,-1.1284009529449681,-0.05,0.1,-0.05,4,1,0,2,1,3,1,1,2,3,0,0,1,2,0,5,5,6,4,0.5858076,0.65955025,-0.44179308,3,1,3,3,1,0,6,0,2
-1.6189696143105508,0.8028544435251357,1.1001501653075145,0.5524283136544832,0.6070088366245951,1.015217878637418,0.0,0.1,0.1,0,3,2,4,5,4,3,3,1,6,2,1,2,2,0,4,0,3,2,-0.047666397,0.11403825,0.42191538,3,2,3,1,3,2,0,4,2
-0.4552151943228713,0.4488621844752522,1.1001501653075145,0.8691876678141639,0.6070088366245951,-1.1284009529449681,-0.05,0.0,-0.05,2,3,1,1,0,0,3,2,0,1,0,2,3,0,6,2,2,6,6,0.12555534,0.113375306,-0.195779,4,0,3,1,3,1,4,1,1
1.8451694891776385,-1.6750913698240488,0.5608608685881447,0.2356689594948024,-0.27527144916696766,-1.1284009529449681,0.0,0.0,-0.1,1,2,1,3,0,0,6,0,3,4,2,1,3,0,0,3,4,6,6,-0.4218022,0.02929437,-0.31183907,4,5,3,6,4,3,6,0,2
1.7921376099241264,-1.6750913698240488,1.6394394620268844,-1.3481278113036013,-0.27527144916696766,-0.27095342031201364,0.1,0.0,0.0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,6,6,6,-0.22318667,0.05203076,0.0709315,2,2,1,4,6,5,6,2,2
0.1718015105585279,-0.9671068517242818,0.5608608685881447,-1.3481278113036013,0.6070088366245951,1.4439416449538953,0.0,0.0,0.1,0,0,2,2,4,0,0,1,1,0,1,0,1,1,3,4,5,6,6,-0.07569881,0.14003319,0.13024768,3,2,3,6,2,4,6,1,1
-1.2668182428724073,-0.9671068517242818,-1.057007021569965,0.8691876678141639,-0.7164115920627491,0.15777034600446357,-0.1,0.1,-0.05,4,3,5,5,1,0,1,4,2,1,5,2,5,4,6,5,2,3,3,-0.36143303,-0.022017792,-0.0029801428,6,6,3,1,2,0,1,2,1
-0.4979474328536536,0.4488621844752522,-1.5962963182893348,1.5027063761335253,0.6070088366245951,0.5864941123209408,0.05,-0.05,0.0,5,2,2,4,3,2,1,1,2,0,6,3,4,1,3,1,3,3,5,0.3062783,-0.21554229,0.3592576,3,6,3,0,0,1,6,1,1
-1.7731222586175357,0.0948699254253687,1.6394394620268844,1.1859470219738446,-0.7164115920627491,1.015217878637418,-0.05,0.0,0.0,4,0,4,4,3,3,5,5,6,5,3,3,6,4,4,5,2,2,0,0.46204263,0.1312831,0.0338064,6,6,4,3,2,1,1,2,2
-0.06871443038407993,0.8028544435251357,1.1001501653075145,0.5524283136544832,1.0481489795203764,-1.1284009529449681,-0.05,-0.05,-0.1,3,2,2,1,1,2,3,0,1,1,1,2,0,0,1,5,3,4,4,-0.4260904,-0.016935326,-0.35757622,0,0,1,4,2,3,5,0,3
-1.4352460961780433,-0.9671068517242818,-1.057007021569965,1.1859470219738446,1.0481489795203764,1.4439416449538953,-0.05,-0.05,0.0,2,0,0,4,6,3,5,2,2,3,5,2,0,3,2,1,3,4,1,0.17309497,-0.1880565,-0.1377671,5,1,3,0,2,1,6,2,2
-0.46483943590424437,-0.6131145926743983,1.1001501653075145,0.5524283136544832,-0.27527144916696766,-1.1284009529449681,-0.05,0.1,0.05,2,3,3,4,0,1,4,1,3,2,6,3,0,1,0,2,4,6,3,-0.05380124,0.20834006,-0.2696264,6,4,3,4,1,2,6,2,2
-2.2130359453104593,-1.6750913698240488,0.021571571868774814,1.5027063761335253,-0.27527144916696766,0.5864941123209408,0.0,-0.05,0.0,3,3,6,4,5,3,3,2,2,2,3,6,3,4,2,5,2,5,0,0.22086464,-0.16600026,0.06113262,4,3,4,2,2,4,4,3,2
-0.05496149666270246,0.4488621844752522,1.1001501653075145,-1.3481278113036013,-1.5986918778543118,-1.1284009529449681,-0.1,-0.05,0.05,0,2,3,4,0,5,0,1,4,4,3,1,0,1,3,4,4,2,6,-0.042892963,0.03262187,0.11348675,3,1,5,4,2,2,5,2,3
-0.014117594732963526,-0.2591223336245148,1.6394394620268844,0.8691876678141639,1.0481489795203764,1.015217878637418,0.1,0.0,0.0,0,2,4,1,4,3,2,2,1,6,3,0,1,6,4,1,1,6,3,-0.1537663,-0.41121474,0.16512005,2,6,3,0,2,1,5,1,2
0.38213869688050245,0.4488621844752522,1.6394394620268844,1.1859470219738446,0.16586869372881374,-0.27095342031201364,0.05,0.1,0.1,3,1,1,1,4,2,1,2,0,2,2,2,4,2,1,2,3,3,5,-0.2764411,0.28430352,0.28682888,3,4,4,2,0,1,4,0,2
-0.7230823790748299,-1.3210991107741652,1.1001501653075145,1.5027063761335253,-1.1575517349585305,-1.1284009529449681,-0.05,-0.1,-0.1,0,1,1,4,1,2,1,2,5,2,0,3,5,2,0,5,2,0,0,-0.31644705,0.09385084,-0.10609344,6,6,3,4,3,2,5,0,4
-0.5868690563202678,-1.3210991107741652,-1.057007021569965,-0.08109039466487834,-1.5986918778543118,-0.6996771866284909,0.0,0.1,0.05,2,4,2,6,5,3,1,1,1,2,2,1,3,4,3,3,4,3,3,0.017266797,0.15166333,-0.269438,3,6,4,2,4,3,6,3,2
-0.624768942613879,0.8028544435251357,0.021571571868774814,0.8691876678141639,-0.27527144916696766,1.015217878637418,0.05,-0.05,0.1,3,0,4,5,2,2,4,3,2,2,5,4,4,2,6,5,2,3,0,0.0235408,-0.34965974,0.23401156,6,5,0,0,2,0,1,0,3
-0.18095570035529782,1.5108389616249027,-0.5177177248505951,0.5524283136544832,1.0481489795203764,1.4439416449538953,0.0,0.0,-0.05,4,1,3,4,3,2,6,0,1,6,2,3,3,2,4,5,3,2,5,0.12540703,-0.043104354,0.13190283,3,6,4,2,0,3,4,0,1
-0.5738454329961209,0.8028544435251357,-0.5177177248505951,-0.08109039466487834,0.6070088366245951,0.15777034600446357,-0.1,-0.05,0.05,2,1,3,6,0,2,3,2,3,1,6,0,4,0,2,3,0,0,6,-0.09675485,-0.2192322,0.3503995,6,5,1,4,3,2,4,2,3
1.7366582450363175,-0.6131145926743983,0.5608608685881447,-0.7146091029842399,-0.7164115920627491,-1.5571247192614455,0.1,-0.1,0.1,0,1,0,0,0,0,0,0,0,1,2,2,0,0,1,0,6,6,6,0.33842906,-0.021737263,-0.32450485,3,2,0,5,6,3,6,0,2
1.2006894090073816,-0.6131145926743983,1.6394394620268844,0.2356689594948024,-1.1575517349585305,1.4439416449538953,-0.05,-0.05,0.0,2,2,2,5,1,0,0,3,2,3,2,4,5,4,0,3,3,2,5,0.16636215,-0.012202676,0.10334319,6,6,4,0,2,4,6,3,1
-0.03458037252875651,0.8028544435251357,-1.057007021569965,0.2356689594948024,-0.7164115920627491,-0.6996771866284909,0.0,-0.05,0.05,4,4,5,5,3,3,1,3,3,4,3,1,3,4,4,5,4,1,4,0.029328499,-0.0696887,0.10965368,2,6,1,4,2,3,4,0,2
0.6109451354201119,-0.9671068517242818,-1.5962963182893348,-1.0313684571439206,-1.5986918778543118,0.15777034600446357,0.0,-0.1,-0.1,1,3,2,3,0,0,0,2,3,2,3,1,1,0,2,5,6,4,3,-0.33463025,0.0120058805,-0.31182715,6,3,4,5,2,2,6,2,0
-0.397495214485079,-0.9671068517242818,-1.057007021569965,1.5027063761335253,-1.1575517349585305,0.5864941123209408,0.05,-0.1,0.1,4,1,4,2,4,1,3,3,6,6,3,3,3,5,2,3,2,0,0,0.06612326,-0.04990969,-0.40656385,5,6,3,3,2,0,2,2,1
-0.3044127227047645,-0.2591223336245148,-1.5962963182893348,0.8691876678141639,1.0481489795203764,0.15777034600446357,-0.1,-0.1,0.05,5,2,1,1,1,2,0,3,3,0,2,2,1,3,3,2,4,5,6,0.014983788,-0.111352086,-0.0063295066,3,6,3,4,3,1,2,2,4
0.725803934144742,0.8028544435251357,1.1001501653075145,-0.3978497488245591,-1.1575517349585305,0.5864941123209408,0.0,0.1,0.05,0,2,2,4,5,2,5,2,2,6,0,0,3,5,0,3,3,3,3,0.48263264,0.31963763,0.186423,2,1,2,6,2,0,5,4,2
-0.21898190214907506,-0.6131145926743983,0.021571571868774814,-0.08109039466487834,1.0481489795203764,0.5864941123209408,0.0,-0.1,0.05,4,3,0,4,0,2,0,2,2,2,0,4,0,1,1,2,5,5,6,-0.0009419677,-0.059171155,0.27808177,2,3,0,3,4,4,4,1,2
0.24670314195834,-0.6131145926743983,1.1001501653075145,-1.0313684571439206,1.0481489795203764,0.5864941123209408,0.0,0.1,-0.05,2,0,0,3,0,0,0,0,0,3,0,0,1,2,0,2,6,6,6,-0.046835717,-0.062026717,-0.00667331,2,0,3,6,6,4,4,3,2
0.4181455783931852,0.0948699254253687,0.021571571868774814,-0.08109039466487834,-0.27527144916696766,1.4439416449538953,0.0,-0.05,-0.1,1,3,3,6,0,3,4,2,6,3,3,0,2,4,3,4,4,3,3,-0.03755694,-0.07513313,-0.02965758,3,2,1,0,0,1,1,6,4
-0.5074972163476218,-0.2591223336245148,-0.5177177248505951,-0.7146091029842399,0.6070088366245951,-0.27095342031201364,0.0,0.1,-0.1,2,1,2,5,4,1,1,2,5,2,3,2,0,2,0,2,3,5,4,-0.134361,-0.21049985,-0.21159592,5,4,1,4,2,4,2,0,1
0.06761408140195033,1.5108389616249027,-0.5177177248505951,-1.0313684571439206,-0.27527144916696766,-1.5571247192614455,-0.1,0.1,-0.1,0,1,2,4,4,5,3,2,4,0,1,2,1,4,3,5,6,6,6,-0.068208955,0.15675019,-0.47421736,2,0,0,4,4,2,5,3,3
-0.41162038420452085,1.156846702575019,1.6394394620268844,-0.3978497488245591,-1.1575517349585305,-1.5571247192614455,-0.1,-0.05,-0.1,1,2,2,5,2,3,2,1,3,2,0,2,0,2,4,4,4,5,6,0.009419821,-0.20285042,-0.12325725,5,1,1,0,2,0,6,2,5
-1.2343343365115638,0.0948699254253687,0.021571571868774814,-0.08109039466487834,0.16586869372881374,1.015217878637418,-0.05,-0.1,-0.1,1,2,3,5,2,3,0,2,4,2,2,3,0,1,0,3,2,3,2,0.28954995,0.020726025,0.25808966,0,6,1,4,2,2,1,0,6
-2.841408688282144,-1.3210991107741652,1.6394394620268844,0.2356689594948024,-0.27527144916696766,-1.5571247192614455,0.05,0.0,0.0,2,3,3,4,3,3,2,1,6,2,3,1,4,2,0,2,3,5,6,0.15809564,0.17271143,-0.047150392,6,6,2,6,2,2,6,1,0
-1.3759447868572803,-1.6750913698240488,-1.5962963182893348,-0.7146091029842399,1.0481489795203764,-1.1284009529449681,0.05,0.05,-0.05,0,3,3,0,0,0,1,0,6,0,2,0,0,1,0,2,6,5,6,0.37356603,0.20072821,0.12880999,4,0,3,4,4,4,6,0,0
0.8358885350626287,1.156846702575019,-1.5962963182893348,0.8691876678141639,1.489289122416158,0.5864941123209408,-0.05,0.05,0.05,1,1,2,4,3,2,0,1,3,0,3,2,1,4,0,5,4,3,4,-0.16152959,0.33769527,0.4926894,0,2,2,6,2,2,5,2,1
1.2618180496902827,0.4488621844752522,-1.057007021569965,0.5524283136544832,1.489289122416158,-0.6996771866284909,0.0,0.0,0.1,0,2,0,4,1,0,0,1,0,0,1,2,1,2,0,2,5,6,6,-0.24386673,-0.21932831,-0.08458445,3,0,3,3,6,2,3,0,1
0.9392209662164,0.0948699254253687,1.6394394620268844,-1.664887165463282,1.0481489795203764,-1.1284009529449681,-0.05,-0.1,0.0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,6,6,6,0.27054498,0.05325029,-0.09117901,3,0,3,6,6,4,6,2,2
0.006358943148494656,1.5108389616249027,1.1001501653075145,-0.08109039466487834,0.6070088366245951,0.5864941123209408,0.1,0.1,0.1,3,1,3,4,2,4,4,1,4,4,6,3,5,0,2,2,3,6,6,0.24627337,0.016802192,0.31183118,2,3,1,0,2,2,4,0,4
-0.20441830535600336,-0.9671068517242818,0.021571571868774814,-1.0313684571439206,-0.7164115920627491,-0.27095342031201364,-0.05,0.1,0.0,6,2,0,0,3,3,0,0,1,0,0,1,2,1,2,2,3,3,6,-0.37509003,0.1424206,-0.26016876,0,4,1,6,3,2,5,1,2
-0.4356558592992727,-1.3210991107741652,1.1001501653075145,0.8691876678141639,-0.27527144916696766,0.15777034600446357,0.05,-0.1,0.0,0,3,3,3,0,1,1,2,2,1,0,0,4,4,2,2,2,4,2,0.11195737,-0.3412904,-0.2627683,4,2,4,4,2,1,5,2,2
1.059253914550232,0.4488621844752522,-1.057007021569965,-1.0313684571439206,0.6070088366245951,-0.6996771866284909,-0.05,-0.1,-0.1,0,2,2,0,3,3,1,1,0,1,2,2,2,2,0,3,6,6,6,0.052559998,-0.0623805,0.11548283,1,3,3,6,4,4,6,0,1
0.23894075564452064,0.8028544435251357,-1.057007021569965,-1.3481278113036013,-1.5986918778543118,0.15777034600446357,-0.05,0.0,0.0,6,2,2,4,1,5,5,5,6,2,4,1,2,0,0,0,4,5,4,-0.19647186,0.037887,0.17989199,5,5,3,0,2,2,4,3,2
0.6113835822657111,0.8028544435251357,0.5608608685881447,-1.0313684571439206,-0.7164115920627491,-1.5571247192614455,-0.05,-0.05,0.0,1,0,0,0,3,1,2,2,0,4,0,0,1,2,6,0,4,6,4,-0.20751421,-0.23732057,0.104003586,2,5,1,4,4,2,4,2,1
-1.1434227329891808,-1.3210991107741652,-1.5962963182893348,0.2356689594948024,0.16586869372881374,-0.6996771866284909,0.05,-0.1,0.05,2,0,2,3,1,0,3,0,1,0,2,1,3,1,4,5,6,3,5,0.016099177,-0.09180991,0.0068746023,5,0,3,6,4,6,5,0,1
-2.077035379886091,0.4488621844752522,-0.5177177248505951,0.8691876678141639,0.16586869372881374,-1.1284009529449681,0.05,0.05,0.1,5,2,3,4,0,1,5,6,2,0,2,3,4,3,6,2,2,0,1,0.22471964,-0.47948235,-0.271697,5,3,3,3,2,0,4,2,2
