Age,Farmsize,TechEngagement,RiskPref,DSTExperience,AdvisorExperience,True_DeltaPerformance_Q0,True_DeltaPerformance_Q1,True_DeltaPerformance_Q2,AIA_1,AIA_10,AIA_11,AIA_12,AIA_13,AIA_14,AIA_15,AIA_16,AIA_2,AIA_3,AIA_4,AIA_5,AIA_6,AIA_7,AIA_8,AIA_9,BI_1,BI_2,BI_3,Delta_WTP_Q0_relTo90,Delta_WTP_Q1_relTo90,Delta_WTP_Q2_relTo90,EE_1,EE_2,EE_3,PE_1,PE_2,PE_3,PE_4,SI_1,SI_2
-0.9505658728212655,-1.4023104865170448,-1.068837651895637,-1.242590932256872,-0.13465143688873926,1.1158116160699734,0.0,-0.05,-0.05,1,2,0,4,2,0,0,0,0,2,5,3,0,1,2,3,6,4,6,0.5231725,0.5885153,0.48574317,0,4,6,3,2,3,1,4,2
-0.7058963261417411,0.32127664047047355,-1.58073307904872,1.25257158231516,0.7751555691162563,0.25218033428206826,-0.1,-0.05,-0.05,3,3,0,3,1,2,0,2,6,2,2,3,6,4,3,5,2,3,3,0.18140987,0.21340781,0.15293193,2,3,6,3,3,4,0,4,1
1.3503677760800508,1.0107114912654809,0.4668486295636115,-0.30690498929235993,0.3202520661137585,-1.4750822292937418,0.1,-0.1,0.1,2,1,0,0,1,0,0,1,0,3,0,0,0,2,0,1,5,4,6,1.0027949,0.98584,1.4284868,2,5,3,1,3,2,0,0,4
-0.6735232904298758,-1.0575930611195412,-1.068837651895637,-0.30690498929235993,0.7751555691162563,-0.6114509475058367,0.0,0.0,-0.1,5,1,1,5,0,0,1,2,1,2,0,0,2,1,3,5,6,4,3,0.8832048,1.2863125,0.6776847,2,4,5,2,3,2,1,2,0
0.5755080022760632,-0.3681582103245338,0.9787440567166944,0.9406762679936561,1.230059072118754,1.1158116160699734,-0.1,-0.1,-0.1,0,2,2,3,1,2,0,0,2,0,2,0,4,0,3,3,0,4,4,0.76981956,0.84465593,0.7883039,1,3,2,3,1,0,3,5,2
-0.13759787042744215,-0.02344078492703012,-1.068837651895637,-0.30690498929235993,0.7751555691162563,-1.4750822292937418,0.0,0.1,-0.1,2,3,1,0,0,1,3,1,3,1,3,0,0,1,2,0,6,6,6,0.80935395,1.7452043,1.4689469,1,5,4,0,3,1,0,2,1
-1.8035993424484587,0.6659940658679773,1.4906394838697772,-1.554486246578376,-0.589554939891237,0.6839959751760207,0.0,0.0,0.05,5,3,4,3,2,5,3,2,0,1,6,1,1,2,1,0,3,2,6,-0.045379505,-0.07649784,0.035206817,0,0,0,3,4,6,4,2,3
1.1411725801333306,1.3554289166629847,0.9787440567166944,-0.30690498929235993,0.3202520661137585,0.25218033428206826,-0.1,-0.05,0.0,0,1,3,1,0,1,0,2,2,0,2,0,2,4,0,6,6,2,6,0.75719273,0.83140856,0.81922853,2,4,0,3,0,2,1,2,0
1.3973685623023404,1.3554289166629847,1.4906394838697772,0.628780953672152,-1.4993619458962326,0.6839959751760207,-0.1,0.05,0.0,4,4,4,4,4,4,1,6,4,6,6,3,5,6,0,2,0,0,2,0.110063024,-0.2883046,0.11279197,1,3,3,1,2,1,0,1,1
-0.43943316026278634,-0.02344078492703012,-0.04504679758947133,1.25257158231516,-1.4993619458962326,0.25218033428206826,-0.05,0.0,-0.1,3,3,2,4,6,1,2,3,0,2,1,4,1,4,4,5,5,3,2,-0.13794702,-0.535959,-0.26074156,0,1,2,2,0,2,2,2,2
0.6134839351871352,1.0107114912654809,1.4906394838697772,0.31688563935064806,0.3202520661137585,-1.0432665883997891,-0.05,0.05,0.0,0,3,0,3,1,4,0,0,1,1,0,0,0,2,1,4,6,4,6,0.8329967,0.82051337,0.98624533,2,3,4,3,4,0,2,0,0
-1.137162969658025,-1.4023104865170448,0.9787440567166944,0.31688563935064806,1.230059072118754,-0.6114509475058367,-0.05,-0.1,-0.1,4,3,1,5,2,0,0,0,1,0,0,2,0,3,1,4,6,4,6,1.1589735,0.7472948,0.88671,5,4,4,2,3,2,1,2,2
0.47000318954001175,-1.0575930611195412,-1.068837651895637,-0.30690498929235993,-1.0444584428937347,0.25218033428206826,0.1,0.1,0.0,1,0,1,1,1,2,1,0,4,0,0,4,2,3,0,2,6,4,5,0.9884366,0.96718526,0.44536465,1,3,6,3,2,1,2,4,2
-0.34399152294390706,-0.7128756357220375,-0.5569422247425542,-0.30690498929235993,0.7751555691162563,1.1158116160699734,0.05,0.1,0.1,6,2,0,3,1,1,1,2,1,3,3,0,1,5,2,2,6,4,5,0.32382149,1.2699866,0.88922715,2,5,6,3,4,2,2,2,0
0.6849681225338489,1.0107114912654809,-0.04504679758947133,-0.9306956179353679,-1.0444584428937347,-1.4750822292937418,-0.05,0.0,0.05,3,3,2,3,1,1,3,3,3,1,2,1,3,0,0,2,6,3,4,0.4565199,0.28225318,0.7414082,1,0,2,3,4,2,3,1,0
0.0853602092794693,0.6659940658679773,-0.5569422247425542,0.628780953672152,0.7751555691162563,-1.0432665883997891,-0.05,-0.05,0.1,1,0,0,0,2,5,2,3,1,0,3,2,1,0,2,2,6,4,6,0.4629895,0.8662994,0.6551479,2,6,2,3,0,2,2,2,2
1.9660535706305744,1.0107114912654809,0.9787440567166944,-1.554486246578376,0.3202520661137585,-0.6114509475058367,0.0,0.0,-0.1,4,1,2,3,1,0,0,2,0,1,1,4,2,0,0,0,4,4,6,1.1794325,1.4016107,1.413752,3,6,5,0,2,0,2,0,1
0.2864920152533132,-0.7128756357220375,-0.5569422247425542,0.628780953672152,0.7751555691162563,0.25218033428206826,0.0,-0.1,0.05,0,3,3,6,0,3,1,1,1,0,2,1,6,1,2,1,6,4,6,0.67455596,0.97488415,0.7880193,3,3,2,0,3,2,4,2,3
-1.3802280770517517,-0.7128756357220375,0.4668486295636115,-0.30690498929235993,-1.4993619458962326,0.25218033428206826,0.05,0.05,0.0,3,3,3,5,4,0,6,1,1,4,6,3,3,1,2,4,4,4,0,0.10103774,0.10894093,0.08445576,1,1,0,4,3,2,2,2,2
0.35054281772281937,1.7001463420604883,1.4906394838697772,-1.554486246578376,1.230059072118754,1.5476272569639258,0.0,0.1,0.1,0,1,2,5,0,4,4,2,0,1,6,3,0,1,6,5,3,1,6,0.511493,0.47581077,0.31836233,0,2,5,3,0,2,1,2,0
-1.0279974213761716,-1.4023104865170448,-0.04504679758947133,1.25257158231516,-0.13465143688873926,-0.6114509475058367,0.05,-0.05,0.1,4,2,2,2,0,4,3,1,2,0,3,1,3,4,2,2,6,4,5,0.7036472,0.1527794,0.81352407,3,3,3,0,3,1,2,2,0
0.6184929567834555,1.7001463420604883,-0.5569422247425542,0.0049903250291440686,0.3202520661137585,-0.1796353066118842,0.0,0.0,0.1,1,4,1,1,2,2,1,1,1,4,3,0,4,5,2,0,4,3,0,0.14167526,0.110578716,0.6708766,2,4,4,3,4,2,1,6,0
-1.0850855233980898,1.7001463420604883,0.4668486295636115,-0.30690498929235993,0.3202520661137585,0.6839959751760207,-0.1,0.1,0.0,1,3,5,4,6,6,4,2,3,2,3,2,3,4,6,4,4,4,3,-0.4681093,-0.021809181,-0.08741264,2,1,6,1,0,2,2,0,3
-0.17912372478926236,-1.0575930611195412,-0.5569422247425542,-0.30690498929235993,-0.13465143688873926,1.1158116160699734,0.05,0.1,0.0,0,2,0,4,2,1,1,2,1,0,1,2,3,3,0,4,2,3,5,0.42703986,0.62009555,0.24689502,0,5,4,3,0,2,1,3,0
-1.4312334605418928,-1.4023104865170448,0.9787440567166944,1.25257158231516,-0.589554939891237,-1.4750822292937418,0.1,0.05,-0.1,6,3,0,4,2,2,1,5,3,0,6,0,4,2,1,3,4,4,5,0.80845606,0.7233668,0.4048554,0,3,6,6,4,2,5,2,0
-0.8794131551476098,-1.4023104865170448,-0.04504679758947133,-1.242590932256872,0.7751555691162563,0.6839959751760207,0.0,-0.05,0.0,3,1,0,3,4,0,1,1,0,1,0,3,0,3,0,1,6,0,0,1.0852873,0.9235986,0.80112123,0,6,6,3,4,3,3,3,2
0.7796085723756941,-0.3681582103245338,-1.068837651895637,0.31688563935064806,-0.589554939891237,-0.6114509475058367,-0.1,-0.1,-0.05,2,2,2,1,0,1,0,0,2,0,3,3,4,3,1,4,4,4,3,0.50635624,0.849224,0.73905766,2,4,4,3,1,2,1,2,1
-0.8477730073309468,1.7001463420604883,0.4668486295636115,-1.554486246578376,-1.0444584428937347,-0.1796353066118842,-0.1,0.05,-0.05,3,3,3,4,5,3,0,2,3,2,5,2,6,5,5,2,3,4,3,-0.08160223,0.19832054,-0.08024428,2,6,6,1,2,2,4,5,2
-0.9018379936675875,-1.4023104865170448,-1.58073307904872,1.25257158231516,-0.13465143688873926,1.1158116160699734,0.05,0.05,0.0,3,5,4,6,5,3,4,1,4,2,5,3,1,4,4,4,2,3,0,0.12965949,0.1733761,0.07435891,2,1,5,3,3,2,2,3,2
-0.00030907890865534233,-0.02344078492703012,-1.068837651895637,1.5644668966366642,-0.589554939891237,1.5476272569639258,0.1,0.1,0.1,0,5,4,4,3,1,1,2,3,4,4,4,3,4,1,4,6,3,0,-0.46292093,-0.4691351,-0.022498973,1,4,2,3,2,0,0,3,3
0.8335424961215262,0.6659940658679773,-0.5569422247425542,0.0049903250291440686,-0.589554939891237,-1.4750822292937418,0.0,0.1,-0.05,0,1,0,4,0,2,0,2,2,5,6,1,3,2,4,0,4,4,4,0.387541,0.8355769,0.71954393,2,4,6,3,4,2,1,3,2
-1.2607036104524452,0.6659940658679773,-0.5569422247425542,-1.242590932256872,-1.4993619458962326,0.25218033428206826,-0.05,0.1,-0.1,5,3,3,4,2,3,4,1,6,4,1,3,4,3,4,4,6,4,5,-0.07411562,-0.04280261,-0.36913848,1,2,4,4,4,4,2,2,2
0.8910708400683942,-1.4023104865170448,0.4668486295636115,-1.242590932256872,-0.589554939891237,1.5476272569639258,0.05,-0.05,0.0,2,1,0,1,1,4,1,2,0,0,5,0,0,2,4,0,6,3,3,0.9382354,1.3980696,1.1850747,0,1,0,1,6,2,0,4,3
-0.3766966439899682,1.3554289166629847,-0.5569422247425542,0.628780953672152,0.3202520661137585,-0.6114509475058367,-0.1,0.05,-0.05,4,3,4,2,4,2,4,0,6,2,4,0,6,0,2,3,3,4,3,0.025028493,0.22066283,0.16243365,1,3,5,1,1,3,2,2,2
-0.19007213146264698,-1.4023104865170448,-0.5569422247425542,-0.30690498929235993,0.3202520661137585,0.25218033428206826,-0.05,-0.1,-0.05,4,2,0,1,1,1,0,0,3,0,5,1,0,2,3,1,6,4,6,1.0837119,0.78376377,0.7185728,2,3,2,3,6,6,2,3,3
-2.1180992564476386,-1.4023104865170448,0.9787440567166944,-1.554486246578376,-1.0444584428937347,-0.1796353066118842,0.0,0.05,0.05,0,3,3,4,6,0,3,3,1,4,3,3,0,2,3,3,6,6,5,0.2755705,0.4451232,0.457547,0,1,0,3,3,0,2,0,5
2.0587455349525334,-1.4023104865170448,0.9787440567166944,-1.554486246578376,-1.4993619458962326,1.5476272569639258,-0.05,-0.1,0.0,4,1,0,2,3,3,0,1,1,3,2,1,1,0,1,0,2,1,2,0.79592276,0.9042599,0.8281211,0,5,4,3,0,0,2,6,0
0.43497077784574,1.0107114912654809,-1.58073307904872,-0.30690498929235993,0.3202520661137585,-0.1796353066118842,0.1,-0.05,-0.1,5,4,2,3,2,4,5,2,0,4,0,1,3,2,4,4,3,4,6,0.45570683,0.45559537,0.43055454,3,5,3,1,3,2,2,4,3
1.5653164502831722,-0.02344078492703012,1.4906394838697772,-1.554486246578376,-1.4993619458962326,-1.4750822292937418,-0.05,-0.05,0.05,2,2,1,1,1,1,1,1,0,0,2,0,1,0,0,2,6,4,6,1.5987213,1.3415833,1.179313,2,6,2,1,0,2,1,2,0
0.5717375771285433,1.3554289166629847,0.4668486295636115,0.628780953672152,-0.13465143688873926,0.6839959751760207,0.1,-0.1,-0.05,4,2,2,4,4,2,3,0,1,3,3,1,4,1,0,0,1,2,3,0.08247544,0.3793836,0.21055967,1,0,5,1,4,2,1,3,0
-0.6173361121017537,1.3554289166629847,0.9787440567166944,0.9406762679936561,1.6849625751212518,1.1158116160699734,0.1,0.0,-0.1,4,2,3,4,3,4,4,2,2,6,3,2,2,4,2,0,6,2,4,0.43353742,0.31510526,0.27972105,1,6,6,3,4,2,1,5,2
-0.654435373087839,1.0107114912654809,-1.068837651895637,0.0049903250291440686,0.3202520661137585,-1.0432665883997891,0.05,0.0,0.0,2,3,4,5,1,1,1,2,1,6,3,3,2,3,3,1,6,4,2,0.5155614,0.6541331,0.4812953,2,5,2,0,2,2,1,1,2
0.5292496686930681,0.32127664047047355,1.4906394838697772,-1.242590932256872,-0.589554939891237,1.1158116160699734,0.0,0.05,-0.1,2,3,2,3,3,3,1,0,1,2,0,2,2,1,4,1,0,4,3,0.51140475,0.5190768,0.76830167,1,0,2,4,6,2,2,0,2
0.023068183064348675,1.0107114912654809,-1.58073307904872,1.5644668966366642,-0.13465143688873926,-0.6114509475058367,-0.05,0.0,0.0,3,3,3,3,5,3,1,2,2,0,2,2,4,4,4,2,2,4,3,0.023553465,-0.23096958,-0.20643117,1,5,2,1,0,5,1,2,2
-1.1941642491004816,0.6659940658679773,-1.58073307904872,-0.9306956179353679,-1.4993619458962326,-1.0432665883997891,0.1,-0.05,-0.05,1,3,6,4,3,1,4,4,4,2,3,0,0,4,6,0,6,5,5,0.22921076,0.15460102,-0.012693673,0,6,2,0,4,5,3,0,2
0.47942145203564746,1.3554289166629847,-0.5569422247425542,1.5644668966366642,0.7751555691162563,1.1158116160699734,-0.05,-0.1,0.05,3,2,2,5,3,3,5,4,3,4,5,5,5,5,0,3,3,1,5,0.11712527,0.08484424,0.005373068,2,3,5,0,0,2,2,2,0
-0.6688273096508662,1.3554289166629847,0.9787440567166944,0.0049903250291440686,0.3202520661137585,-0.1796353066118842,0.05,0.05,-0.1,1,3,3,0,0,4,4,0,6,2,0,0,3,3,3,3,0,2,2,0.29343086,-0.043302923,0.1742077,2,0,3,3,4,2,1,2,1
0.6625371684388606,-0.3681582103245338,-0.5569422247425542,-0.30690498929235993,0.7751555691162563,-0.6114509475058367,0.05,-0.1,0.0,1,1,2,3,0,0,0,0,0,0,1,0,0,4,3,2,6,3,5,1.0405077,1.1568253,0.9535776,4,5,2,3,3,2,1,4,1
-1.712345476650586,-0.7128756357220375,0.9787440567166944,-1.554486246578376,0.3202520661137585,-0.6114509475058367,-0.05,-0.05,0.1,5,3,2,4,0,4,4,1,0,0,2,1,3,3,3,0,6,5,6,0.7246696,0.8767835,0.961843,0,1,4,4,5,2,3,5,0
2.0253921335272733,-1.4023104865170448,-1.068837651895637,-0.618800303613864,-0.589554939891237,-0.6114509475058367,0.0,-0.1,-0.05,0,0,0,0,0,0,2,2,4,2,0,1,0,0,0,0,6,4,5,1.3638921,1.240149,1.4745079,2,6,6,1,0,1,2,2,3
1.17259654417882,-0.3681582103245338,-1.58073307904872,0.31688563935064806,1.230059072118754,1.5476272569639258,0.1,-0.1,0.0,4,0,0,0,0,3,1,2,1,0,5,0,0,1,2,6,0,2,3,0.6323558,0.58794105,0.6581347,2,4,6,1,0,2,0,2,3
-0.23883267770275307,-1.0575930611195412,0.4668486295636115,0.628780953672152,0.3202520661137585,-0.1796353066118842,-0.1,-0.05,0.05,0,3,0,2,1,1,0,2,2,0,0,1,0,3,0,4,6,5,3,0.625432,0.7590531,0.901144,1,4,0,1,4,2,4,2,0
-0.6155701947432278,-1.0575930611195412,-1.068837651895637,0.628780953672152,-1.0444584428937347,0.6839959751760207,0.0,0.0,-0.1,3,2,2,4,2,1,1,4,5,1,1,1,3,4,3,6,6,2,1,-0.068825826,0.24070543,-0.5634966,0,3,2,0,4,2,0,5,3
-0.39351530242630706,-0.02344078492703012,-0.04504679758947133,-0.9306956179353679,-1.4993619458962326,-1.0432665883997891,-0.1,-0.1,-0.1,4,0,2,3,3,0,4,2,6,5,3,1,3,1,1,3,3,4,5,0.5106445,0.38232413,0.0033843517,1,3,4,3,4,2,1,2,2
