Age,Farmsize,TechEngagement,RiskPref,DSTExperience,AdvisorExperience,TruePerformance_relTo90,AIA_1,AIA_10,AIA_11,AIA_12,AIA_13,AIA_14,AIA_15,AIA_16,AIA_2,AIA_3,AIA_4,AIA_5,AIA_6,AIA_7,AIA_8,AIA_9,BI_1,BI_2,BI_3,EE_1,EE_2,EE_3,PE_1,PE_2,PE_3,PE_4,SI_1,SI_2,WTP_DST_relTo90,WTP_H_relTo90
1.7162539054906312,-0.5133975466788199,-0.5708745344472963,-0.6429520365240348,-0.5654418629978399,1.1386312690743887,0,5,6,6,3,6,1,3,3,6,6,6,3,5,4,6,6,2,4,2,0,4,4,0,3,0,2,2,0,2.0103483,-0.99391377
-0.7015922492337366,-1.5568884952130064,1.0032280421537043,-0.6429520365240348,0.6967051526223386,1.570585468268011,5,5,5,0,4,5,5,3,2,5,4,4,5,3,3,3,1,3,2,2,0,4,1,4,6,5,3,4,5,4.795088,5.192926
-0.3860342302130744,-0.5133975466788199,-1.0955753933142964,0.006494465015394151,-0.14472619112444707,-0.5891855277001009,-5,2,2,1,1,1,0,1,0,4,1,0,0,2,2,3,4,3,1,4,5,1,4,4,3,4,4,0,4,-1.4689025,0.41133845
-1.8289585647916156,0.8779237180334291,-0.5708745344472963,-1.6171217888331784,1.5381364963691242,-1.0211397268937232,5,0,2,0,1,0,0,3,3,1,0,1,0,0,0,0,1,3,6,6,4,6,6,6,6,6,4,2,4,5.684883,4.110024
0.13231937921488224,-0.1655672305007576,1.0032280421537043,0.3312177157851086,-0.5654418629978399,1.570585468268011,0,2,5,1,2,4,2,2,3,3,4,4,4,3,2,4,2,0,0,1,0,1,1,1,6,4,1,4,4,0.81733215,0.03026998
-0.12097962276892506,-1.5568884952130064,-1.6202762521812968,0.6559409665548231,0.27598948074894575,1.1386312690743887,0,3,4,4,6,3,2,4,3,1,1,5,6,3,4,2,2,2,4,3,2,4,1,6,6,5,3,4,4,0.1539951,1.6017934
-1.5256359898064435,-0.1655672305007576,-1.0955753933142964,0.9806642173245376,-0.9861575348712327,-0.5891855277001009,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,6,4,1,6,1,6,6,6,3,2,4,5.294682,4.2072287
-0.2592247752140159,1.2257540342114912,0.4785271832867041,0.006494465015394151,-0.14472619112444707,-1.4530939260873457,0,5,0,0,2,0,0,1,0,0,1,1,5,3,0,6,0,2,6,4,5,4,3,3,4,4,2,1,2,0.18702245,0.41775364
1.0718988941544527,-1.2090581790349442,-0.04617367558029606,1.6301107188639665,-0.5654418629978399,-1.4530939260873457,0,3,2,6,2,1,1,3,5,3,3,6,2,1,0,0,1,2,1,2,2,5,6,1,3,1,1,1,4,1.8088424,-0.04532802
-0.8961898049584054,-0.861227862856882,-1.0955753933142964,-0.6429520365240348,-1.4068732067446255,-0.5891855277001009,5,2,0,3,0,1,1,0,0,0,0,0,2,1,0,0,1,4,6,5,2,4,6,4,6,5,3,3,4,4.639085,5.209525
-0.576337243504736,-0.861227862856882,1.0032280421537043,-1.6171217888331784,-1.4068732067446255,-0.1572313285064785,5,2,5,1,1,2,2,0,5,4,2,1,3,3,1,4,2,2,4,2,3,1,4,2,6,5,1,5,2,4.4599442,3.789013
1.3631004821947559,-1.2090581790349442,0.4785271832867041,-1.6171217888331784,0.27598948074894575,0.2747228706871439,-5,3,5,0,3,4,2,4,6,5,6,6,5,3,5,6,4,0,1,0,2,3,1,4,2,2,0,1,3,-1.5796725,-1.4343921
1.2402388852671746,-1.5568884952130064,1.0032280421537043,-1.6171217888331784,-0.9861575348712327,-0.1572313285064785,5,4,6,3,4,1,3,2,6,4,5,0,5,3,6,5,1,1,0,0,2,4,5,2,0,2,1,1,0,2.1012545,3.4890175
-0.5751080263158832,-0.5133975466788199,-0.04617367558029606,1.6301107188639665,1.1174208244957313,0.2747228706871439,5,3,3,1,2,0,0,1,1,3,5,2,2,3,0,3,1,3,1,2,5,4,2,5,6,5,1,4,4,2.8018398,3.9619205
0.49442491724126203,-0.1655672305007576,1.0032280421537043,1.305387468094252,-0.14472619112444707,1.1386312690743887,0,5,3,2,3,6,3,2,2,0,3,5,5,3,2,1,4,1,1,0,1,3,3,1,3,4,0,4,4,0.9545466,1.6051438
1.6666854554515143,-0.861227862856882,-1.0955753933142964,0.006494465015394151,-0.9861575348712327,0.2747228706871439,0,6,4,6,1,1,2,2,4,3,6,5,4,2,4,5,3,2,2,2,2,2,3,4,3,1,3,2,0,1.6513265,1.1795025
-0.6223482447373236,-1.5568884952130064,-0.5708745344472963,0.006494465015394151,-0.5654418629978399,0.7066770698807663,0,0,3,1,1,3,0,1,6,4,2,2,5,2,3,3,3,2,5,5,5,4,0,6,3,5,2,0,2,-0.7730646,1.8236971
-1.035902585344573,-0.861227862856882,1.5279289010207047,0.3312177157851086,-0.5654418629978399,-1.0211397268937232,5,0,5,0,3,0,3,1,0,4,1,0,2,1,2,4,4,4,4,2,2,4,0,5,3,5,4,4,4,5.030075,3.3429747
1.2573619325112726,0.5300934018553668,1.0032280421537043,0.006494465015394151,0.6967051526223386,1.570585468268011,5,4,2,4,4,3,3,4,6,5,0,6,3,3,4,6,4,0,0,0,2,1,0,0,1,2,3,1,3,2.9284823,3.6739838
-0.6189342296282213,0.18226308567730462,-1.0955753933142964,-0.31822878575432034,-0.9861575348712327,-0.1572313285064785,-5,2,6,0,0,0,0,0,0,0,4,1,0,1,2,0,0,6,2,5,3,6,6,6,6,6,3,6,5,0.5505791,-0.39246964
1.6709088548287314,0.8779237180334291,-0.04617367558029606,-0.9676752872937493,0.6967051526223386,-1.4530939260873457,-5,4,5,3,3,2,2,0,3,5,3,1,2,3,3,4,3,2,0,0,5,4,6,6,0,0,1,0,4,-1.0733311,-1.6585042
-0.36778711579720713,0.18226308567730462,-0.04617367558029606,1.6301107188639665,0.27598948074894575,0.2747228706871439,-5,3,0,0,0,2,0,1,0,0,1,1,2,2,0,4,1,3,3,2,3,5,3,6,4,2,4,2,2,-1.0240353,-1.7842569
-1.6214416983156987,-1.5568884952130064,-0.5708745344472963,0.3312177157851086,1.5381364963691242,-0.1572313285064785,0,2,1,0,2,1,1,1,3,5,2,2,5,2,0,1,0,6,6,6,0,4,4,6,5,6,3,5,4,2.8051183,0.053186655
-0.7626996971887008,-0.5133975466788199,1.0032280421537043,1.6301107188639665,-0.9861575348712327,-0.1572313285064785,0,0,0,0,1,0,2,0,0,0,2,0,2,1,0,0,1,2,4,2,5,5,3,5,4,3,4,6,4,3.0284882,2.807518
-2.261369249664659,1.2257540342114912,1.0032280421537043,-0.31822878575432034,0.27598948074894575,1.1386312690743887,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,4,0,6,4,6,5,4,3,5,6,6,6,6,4,3.0510442,1.1022547
0.31107827160218393,-0.5133975466788199,-1.6202762521812968,-0.6429520365240348,-1.4068732067446255,0.2747228706871439,5,0,2,0,0,1,2,2,6,4,0,4,3,3,2,3,1,4,4,4,5,5,2,5,0,6,3,2,5,4.5736537,2.9855618
-0.12729551583685578,-1.5568884952130064,-1.6202762521812968,-1.2923985380634637,-0.5654418629978399,0.7066770698807663,5,1,2,5,2,2,3,3,5,0,3,4,2,5,2,2,2,6,6,1,3,4,4,6,3,4,1,1,1,2.5395184,3.9815722
0.5203982506810472,0.8779237180334291,-0.5708745344472963,-1.2923985380634637,0.27598948074894575,-1.4530939260873457,0,0,3,1,1,2,2,0,0,0,0,0,0,1,2,0,0,2,3,5,5,4,5,1,2,1,2,2,4,2.112045,-0.31475306
-1.6903979262412119,-0.5133975466788199,1.0032280421537043,-0.9676752872937493,0.6967051526223386,-1.0211397268937232,0,0,0,0,1,2,2,0,2,1,3,0,5,0,2,0,0,6,6,4,2,3,3,6,5,6,4,4,5,3.7100801,1.5033715
-0.4283060638662541,1.2257540342114912,-0.04617367558029606,0.3312177157851086,-0.5654418629978399,0.2747228706871439,5,1,1,0,6,0,1,0,0,2,4,0,0,3,3,2,1,1,4,2,5,4,5,3,5,5,3,1,4,5.0807557,3.4425454
0.5118466449504323,-0.1655672305007576,-1.0955753933142964,-0.6429520365240348,-0.9861575348712327,-1.0211397268937232,0,2,0,0,2,4,0,2,4,0,1,2,2,1,0,2,5,1,4,4,3,6,5,4,2,5,1,2,0,4.1460648,-0.13653982
1.0990328423930475,1.5735843503895535,1.0032280421537043,-0.31822878575432034,-0.5654418629978399,-0.1572313285064785,-5,1,4,0,1,2,1,0,1,0,3,2,5,3,1,4,1,1,1,1,3,5,3,1,2,2,3,2,4,-0.7352134,-2.2035356
0.08586578539654864,-0.1655672305007576,-0.04617367558029606,-0.9676752872937493,-0.14472619112444707,-1.0211397268937232,-5,2,0,0,0,3,0,1,0,1,4,2,4,3,2,5,3,1,1,3,2,6,3,1,2,3,3,2,4,-1.679933,-0.70468277
-0.2658119986833766,0.5300934018553668,-1.0955753933142964,0.6559409665548231,1.1174208244957313,-0.1572313285064785,-5,3,1,0,0,0,0,2,3,1,2,0,1,0,0,0,1,4,1,6,5,3,2,6,4,5,3,5,4,0.12454033,-3.0063481
-0.17081934591056008,1.2257540342114912,-0.5708745344472963,-1.6171217888331784,-0.5654418629978399,-1.4530939260873457,-5,0,0,0,1,1,0,0,1,0,4,0,0,0,0,1,0,6,6,4,4,6,6,5,3,6,3,2,4,0.14773317,-2.6206923
-0.4702370642517632,1.5735843503895535,1.5279289010207047,0.6559409665548231,0.27598948074894575,-0.1572313285064785,0,0,1,1,2,0,0,0,0,2,0,0,1,3,1,1,0,0,2,1,3,3,2,4,4,4,3,1,4,1.5941777,1.1612265
-0.3781730015696047,-0.5133975466788199,-0.5708745344472963,1.305387468094252,1.5381364963691242,-1.0211397268937232,-5,2,5,2,3,1,2,2,4,1,0,2,1,0,0,0,2,4,1,2,5,5,3,6,2,3,3,1,5,-0.5609026,-0.6281208
-0.19192778982528605,1.2257540342114912,1.5279289010207047,1.305387468094252,-0.9861575348712327,-1.4530939260873457,-5,3,0,0,2,0,2,1,0,1,0,0,0,0,2,3,0,2,3,0,2,4,5,5,2,2,0,4,4,1.0641783,-1.6275371
0.30028824365386747,0.8779237180334291,1.0032280421537043,-0.31822878575432034,0.6967051526223386,1.1386312690743887,0,2,5,3,2,2,2,2,4,6,4,4,3,3,4,6,2,3,1,2,1,0,1,4,4,2,2,4,1,2.2067122,-0.8648033
0.6546096731252933,0.5300934018553668,1.5279289010207047,-1.2923985380634637,-0.5654418629978399,0.7066770698807663,5,3,0,6,2,2,2,2,3,3,1,2,4,3,3,5,4,2,1,2,2,4,4,1,4,5,1,4,4,4.1548414,3.778271
-1.913266081312265,-0.1655672305007576,-0.04617367558029606,0.9806642173245376,-1.4068732067446255,-1.4530939260873457,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,2,6,3,6,3,6,4,6,4,5,4,4.252587,-0.087284446
0.07332175306258369,-0.1655672305007576,-1.0955753933142964,-0.6429520365240348,-0.5654418629978399,1.1386312690743887,5,2,5,3,2,2,0,3,3,4,4,2,2,2,2,2,1,1,5,5,4,4,6,6,4,5,3,2,6,4.655083,2.7304435
0.23849639239358938,1.2257540342114912,-1.0955753933142964,0.9806642173245376,-0.14472619112444707,-0.1572313285064785,-5,0,0,0,0,1,0,0,1,2,3,0,0,3,0,0,0,1,5,3,5,5,6,5,3,3,3,4,5,0.88112533,-2.646408
0.8941041354652214,1.5735843503895535,1.5279289010207047,-0.6429520365240348,1.5381364963691242,-0.5891855277001009,-5,2,5,3,1,1,0,2,4,2,4,5,4,3,5,4,5,1,1,0,2,6,0,2,0,0,3,3,4,-0.7888516,-0.8597587
-2.968191611150447,-1.5568884952130064,-1.0955753933142964,-1.6171217888331784,1.1174208244957313,0.2747228706871439,5,1,0,0,1,0,1,3,2,1,1,0,3,1,0,2,0,6,6,6,4,4,3,6,6,6,4,3,2,5.6017675,3.6337652
-0.24675961399561416,-1.5568884952130064,0.4785271832867041,-1.2923985380634637,0.27598948074894575,1.1386312690743887,-5,3,4,4,6,1,1,0,6,5,4,4,5,4,2,6,4,3,1,4,0,4,6,6,4,6,2,3,1,-2.475281,-1.3737842
-0.14233616933554782,1.2257540342114912,-0.5708745344472963,1.305387468094252,-0.9861575348712327,-1.4530939260873457,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,6,5,6,6,4,1,3,3,6,4,2.4046936,-0.68793815
1.0530830177055064,0.18226308567730462,1.0032280421537043,1.6301107188639665,-1.4068732067446255,-0.5891855277001009,5,3,1,0,0,1,1,1,1,5,3,2,4,2,2,1,0,2,1,0,4,5,3,4,1,0,0,0,5,4.6008687,2.9502556
0.20760279617438557,-1.2090581790349442,1.0032280421537043,-0.6429520365240348,-1.4068732067446255,0.2747228706871439,5,2,3,0,2,4,0,2,3,5,5,5,2,3,3,4,5,3,1,3,2,5,3,5,3,5,3,5,2,4.5257125,4.8840322
1.0949669572642393,-0.1655672305007576,-1.0955753933142964,-0.31822878575432034,1.1174208244957313,-0.5891855277001009,5,3,4,4,2,4,4,2,1,2,4,4,4,5,5,6,5,2,1,2,3,4,0,3,3,1,2,3,4,3.931071,2.7879696
-0.04589223523320289,-1.2090581790349442,-0.04617367558029606,0.3312177157851086,-0.5654418629978399,-1.4530939260873457,0,2,0,0,0,2,2,0,0,0,1,0,2,4,2,2,1,1,4,2,5,3,5,4,2,6,2,1,1,0.49108064,1.545356
1.6755006311084903,0.5300934018553668,1.0032280421537043,0.3312177157851086,1.1174208244957313,1.1386312690743887,0,4,5,3,4,5,3,5,2,6,5,6,4,3,2,6,3,0,0,0,3,1,0,1,0,5,0,4,3,-2.8193405,3.8078756
0.9199070003512869,0.8779237180334291,0.4785271832867041,0.006494465015394151,1.5381364963691242,-1.4530939260873457,5,2,2,3,0,3,2,1,4,3,1,3,3,2,2,2,1,2,1,1,2,4,6,0,3,1,4,2,4,3.3196957,3.85046
-0.820947354185904,0.8779237180334291,-0.5708745344472963,1.6301107188639665,0.27598948074894575,0.2747228706871439,5,0,3,0,2,0,0,0,0,0,1,3,0,0,0,0,0,6,6,5,3,4,4,6,6,5,3,3,5,5.9696693,3.3254874
-0.19107122647295638,0.18226308567730462,-0.04617367558029606,-1.2923985380634637,1.5381364963691242,0.7066770698807663,5,1,2,4,0,4,4,1,3,6,1,3,3,3,4,3,4,2,3,4,2,4,2,2,6,5,2,4,2,3.8305864,3.652894
0.9825389249160351,-0.1655672305007576,1.0032280421537043,-1.2923985380634637,-0.14472619112444707,-1.0211397268937232,5,2,2,0,2,0,4,1,5,0,4,4,3,3,0,4,4,1,0,1,3,2,3,0,3,5,0,2,4,2.2689493,3.8246634
0.5456889104192255,1.2257540342114912,-0.5708745344472963,-0.9676752872937493,0.6967051526223386,-1.4530939260873457,5,1,0,1,2,1,0,2,5,0,1,2,2,2,2,3,6,2,2,3,5,6,4,1,1,5,2,3,2,5.6245275,3.0946538
0.6378080875550763,0.5300934018553668,-1.6202762521812968,-0.6429520365240348,-0.5654418629978399,-1.4530939260873457,5,1,3,0,0,0,2,1,0,1,0,1,0,0,0,2,3,2,1,2,5,6,4,0,4,2,3,5,4,5.222782,2.2751207
-0.8585947249994366,-1.5568884952130064,-0.04617367558029606,0.6559409665548231,0.6967051526223386,-0.1572313285064785,0,1,5,5,2,2,1,0,1,3,2,5,4,4,2,3,3,3,4,1,5,0,4,5,5,6,2,6,1,0.31242,0.08628136
-0.9263396301671999,-0.861227862856882,-0.04617367558029606,0.6559409665548231,1.1174208244957313,1.1386312690743887,-5,0,3,3,2,1,3,4,2,4,1,2,4,3,3,4,4,4,1,3,3,4,4,6,6,6,4,2,5,-2.1349008,-0.67324585
-0.08841274011302619,-0.861227862856882,-0.04617367558029606,-0.6429520365240348,-1.4068732067446255,0.7066770698807663,0,1,2,3,0,2,2,3,3,4,0,0,0,2,1,4,4,6,4,6,2,3,0,2,4,5,2,3,2,1.4448216,2.5587816
2.0979106537725394,0.8779237180334291,-1.0955753933142964,-0.31822878575432034,0.27598948074894575,-0.1572313285064785,-5,3,4,4,2,2,2,4,0,2,5,3,0,2,3,5,4,1,1,0,5,4,1,2,2,4,3,0,4,-0.31567907,-1.6952877
0.43069299813239714,-0.5133975466788199,-1.0955753933142964,-1.2923985380634637,-0.5654418629978399,1.570585468268011,0,3,2,2,3,2,0,2,3,3,4,4,2,3,4,6,2,4,4,4,5,4,4,4,6,5,3,2,0,0.44225603,-1.0475786
0.3582915569384157,-1.2090581790349442,1.5279289010207047,1.305387468094252,1.1174208244957313,-1.0211397268937232,0,3,5,3,2,2,3,3,5,4,3,6,3,4,3,4,5,0,2,4,2,0,2,2,4,2,1,1,4,0.99753,-0.36746228
1.9342175319194013,-1.5568884952130064,-0.04617367558029606,0.9806642173245376,-1.4068732067446255,1.570585468268011,0,4,6,4,4,5,5,3,6,6,5,6,5,5,5,5,6,0,0,0,1,3,0,0,2,2,0,2,0,1.1329658,0.74239683
-0.3180413641978787,0.8779237180334291,1.5279289010207047,0.6559409665548231,1.5381364963691242,1.570585468268011,0,0,1,3,4,1,2,4,2,0,4,5,0,3,6,4,3,4,2,1,2,3,2,2,5,3,1,6,5,1.9776304,1.3841777
0.37736099137767276,0.5300934018553668,1.0032280421537043,0.3312177157851086,-1.4068732067446255,-0.1572313285064785,5,4,1,3,2,0,0,2,3,4,4,0,1,1,0,4,1,3,1,4,2,3,4,4,3,3,3,2,4,3.1388545,2.986691
-0.981273449380719,-0.861227862856882,-0.5708745344472963,1.6301107188639665,-0.9861575348712327,-1.0211397268937232,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5,2,5,6,6,4,3,6,2,6,4,2.3173208,0.95621204
-1.2527349822386495,1.2257540342114912,0.4785271832867041,1.6301107188639665,0.27598948074894575,0.2747228706871439,-5,0,0,0,0,1,0,1,0,0,2,2,0,0,2,2,0,4,1,2,4,4,3,6,5,6,3,5,5,-1.8219085,0.94610953
1.6918895191597079,1.5735843503895535,1.0032280421537043,-0.6429520365240348,-1.4068732067446255,1.570585468268011,-5,3,6,6,2,2,3,4,5,5,5,4,0,4,4,6,1,1,1,2,3,4,3,5,0,1,1,2,4,-4.3928523,-0.098594666
0.6432143201898433,-0.861227862856882,1.5279289010207047,0.9806642173245376,1.1174208244957313,-1.0211397268937232,-5,3,2,6,5,6,2,3,6,2,3,1,2,0,3,3,3,0,1,2,2,3,3,1,0,0,1,2,4,-1.1685117,0.32282734
-0.0691760028414377,0.5300934018553668,1.0032280421537043,-0.31822878575432034,0.27598948074894575,1.1386312690743887,0,1,4,3,3,2,3,1,5,0,3,4,6,2,1,0,1,1,1,3,2,5,4,1,0,3,2,2,4,1.5517838,0.88051194
0.46885340736233594,1.2257540342114912,-1.6202762521812968,0.006494465015394151,-0.9861575348712327,0.2747228706871439,0,0,1,0,2,0,0,0,1,0,1,0,3,3,0,1,0,3,4,4,4,5,5,3,4,1,2,2,4,2.5818698,-0.19072068
0.622146718703858,0.5300934018553668,0.4785271832867041,-0.31822878575432034,1.5381364963691242,0.7066770698807663,0,2,1,1,4,6,2,2,6,4,4,4,6,3,3,5,3,2,0,0,2,1,6,4,3,4,4,2,4,0.14291704,0.7659347
0.9906146636190517,-0.5133975466788199,0.4785271832867041,1.6301107188639665,1.5381364963691242,-0.1572313285064785,0,3,1,5,4,4,1,3,6,5,4,4,5,0,3,4,5,1,0,0,2,3,2,0,3,0,1,1,5,-1.0791461,2.1582034
-1.6823030292015937,-0.1655672305007576,1.5279289010207047,0.3312177157851086,-0.14472619112444707,-1.4530939260873457,0,0,0,0,1,0,0,0,0,4,1,0,0,1,2,1,0,2,6,4,5,4,1,5,6,4,3,2,5,3.8383508,2.1331244
-0.16522138540153444,0.5300934018553668,-0.5708745344472963,0.9806642173245376,-1.4068732067446255,0.7066770698807663,0,0,0,1,2,2,1,0,2,0,2,0,0,1,2,5,0,3,4,2,5,6,2,5,6,4,3,4,4,0.995898,0.50781274
-1.5049919570098786,-0.5133975466788199,1.0032280421537043,-0.31822878575432034,-0.14472619112444707,0.7066770698807663,0,4,0,1,1,4,0,0,0,2,0,0,4,3,2,1,6,4,6,4,3,3,0,6,6,6,6,4,5,1.8201413,0.477131
-1.6370226325675048,-1.5568884952130064,-0.04617367558029606,0.6559409665548231,1.5381364963691242,-1.4530939260873457,0,4,1,1,0,0,1,1,2,3,0,5,2,2,1,1,0,4,6,4,4,6,1,5,6,6,4,2,4,0.7365116,-0.38557673
1.5378582144885315,1.2257540342114912,-1.0955753933142964,-1.6171217888331784,1.1174208244957313,-1.4530939260873457,-5,2,2,4,2,3,2,3,0,2,2,5,5,4,2,3,3,2,1,4,2,4,4,2,5,4,1,1,2,-2.784947,-0.584522
0.3495492988154263,0.5300934018553668,-1.0955753933142964,-0.6429520365240348,0.6967051526223386,-0.5891855277001009,5,1,0,1,1,0,0,0,2,0,0,4,3,1,0,3,0,2,4,2,4,6,0,5,4,2,3,1,4,4.190808,2.897862
-0.03479205192434063,1.2257540342114912,-0.5708745344472963,-1.2923985380634637,-0.14472619112444707,0.2747228706871439,5,2,0,0,2,0,2,0,1,1,0,3,0,2,0,3,2,6,3,6,5,4,3,5,6,6,4,1,3,3.8001056,4.435941
0.32828093143990006,-0.1655672305007576,-1.0955753933142964,1.305387468094252,1.1174208244957313,-0.5891855277001009,0,1,4,1,2,2,0,2,3,6,1,2,5,3,3,3,1,1,1,3,2,6,6,4,4,4,4,0,4,0.23208904,1.0029224
-1.1399664435202166,-1.5568884952130064,-1.0955753933142964,1.305387468094252,-1.4068732067446255,-0.1572313285064785,0,0,1,0,0,0,0,0,0,0,2,1,0,2,2,3,3,3,2,6,5,2,5,5,6,6,4,1,2,1.0951977,-1.3969903
0.31820468821131104,-0.861227862856882,1.5279289010207047,0.6559409665548231,0.6967051526223386,1.570585468268011,-5,4,6,6,4,4,3,6,6,4,5,4,2,5,4,5,6,2,1,0,0,1,3,1,4,1,1,1,4,-1.954787,-0.7521469
1.2588391401996155,1.5735843503895535,-1.0955753933142964,0.9806642173245376,-0.5654418629978399,-0.1572313285064785,5,3,1,3,1,0,0,1,3,2,1,0,0,1,1,2,2,1,1,2,5,5,4,2,0,0,1,3,3,4.4517713,1.3415995
-0.11371465034389475,0.8779237180334291,-0.04617367558029606,-1.6171217888331784,1.1174208244957313,-1.4530939260873457,5,0,1,3,2,0,0,0,3,1,2,1,2,2,2,3,1,3,0,2,5,0,2,5,6,5,3,4,4,5.142473,4.2546644
-1.6513556850499376,0.18226308567730462,-0.04617367558029606,-0.31822878575432034,1.5381364963691242,0.2747228706871439,-5,0,0,0,0,1,0,0,2,0,0,0,1,3,4,1,1,2,6,4,2,4,2,6,6,5,3,4,3,0.49055767,-0.35896802
